procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0      0 406202080  13140 37178604    0    0     0     0 12691 1537 19  4 77  0  0
 9  0      0 399752832  13152 43453320    0    0     0    48 16639 4022 13 10 77  0  0
 6  0      0 402748832  13152 40488192    0    0     0     0 8409 2022 10  3 87  0  0
 4  0      0 404549568  13152 37940272    0    0     0     0 6488 1815  9  2 90  0  0
 4  0      0 403690080  13152 38692460    0    0     0     0 4549  524  7  1 92  0  0
51  0      0 411551840  13152 36999612    0    0     0     0 13862 3167 14  3 83  0  0
11  0      0 410002432  13164 36999364    0    0     0    44 12953 1185 19  4 77  0  0
11  0      0 408854624  13164 36999376    0    0     0     0 12478 1068 19  4 77  0  0
11  0      0 407523232  13164 36999376    0    0     0     0 12463 1139 19  4 77  0  0
11  0      0 405642464  13164 36999376    0    0     0     0 12381 1091 19  4 77  0  0
11  0      0 403932992  13164 36999376    0    0     0     0 12440 1200 20  3 77  0  0
11  0      0 402308864  13164 36999376    0    0     0     0 12250 1007 20  3 77  0  0
11  0      0 400435040  13164 36999376    0    0     0     0 12192  960 19  3 77  0  0
11  0      0 398189664  13164 37460144    0    0     0     0 12289 1007 19  4 77  0  0
11  0      0 388993824  13164 46576176    0    0     0     0 12175  731 11 12 77  0  0
13  0      0 384835648  13164 50762448    0    0     0     0 16539 1703 17  7 76  0  0
12  0      0 386576064  13164 49042100    0    0     0     0 13308 1007 23  2 75  0  0
12  0      0 388303264  13164 47321752    0    0     0     0 13440 1354 23  2 75  0  0
12  0      0 389439104  13164 45601340    0    0     0     0 13334 1095 23  2 75  0  0
12  0      0 391184704  13164 43897224    0    0     0     0 13455 1252 23  2 75  0  0
12  0      0 392954016  13172 42176876    0    0     0    68 13359 1016 23  2 75  0  0
12  0      0 394430848  13172 40456464    0    0     0     0 14068 1286 23  2 75  0  0
12  0      0 395494368  13172 39127592    0    0     0     0 13582 1196 22  3 75  0  0
11  0      0 391416608  13172 42389164    0    0     0     0 12674 1075 17  6 77  0  0
 9  0      0 385415968  13172 48049948    0    0     0     0 11236  993 12  8 80  0  0
 9  0      0 382604000  13172 50892016    0    0     0     0 11153  971 11  8 81  0  0
 6  0      0 384297600  13172 49381144    0    0     0     0 7871 1169 11  2 87  0  0
 6  0      0 386124224  13172 47660732    0    0     0     0 7231  770 11  1 87  0  0
 6  0      0 388339904  13172 45468404    0    0     0     0 7335 1067 11  1 87  0  0
 6  0      0 390705376  13172 42882180    0    0     0     0 7330  961 11  2 87  0  0
 6  0      0 391358304  13172 41913428    0    0     0     0 7376  923 10  3 87  0  0
 5  0      0 390808288  13172 42483616    0    0     0     0 6684  730  8  4 88  0  0
 4  0      0 392533056  13172 40779372    0    0     0    64 4664  794  8  1 91  0  0
 4  0      0 394482240  13172 38903276    0    0     0     0 4573  797  7  1 92  0  0
11  0      0 410980096  13172 37015708    0    0     0     0 16035 4977 16  4 80  0  0
11  0      0 409623840  13172 37015708    0    0     0     0 12360 1035 20  3 77  0  0
11  0      0 408124192  13172 37015708    0    0     0     0 12496 1115 19  4 77  0  0
11  0      0 406667008  13172 37015708    0    0     0     0 12468 1083 19  4 77  0  0
11  0      0 403057120  13172 39346844    0    0     0     0 12491 1128 17  6 77  0  0
 5  0      0 400167072  13184 42257756    0    0     0    52 11207 1735 10  7 82  0  0
 5  0      0 403052192  13184 39367744    0    0     0     0 5677  948  9  1 90  0  0
 4  0      0 404134720  13184 38259500    0    0     0     0 5045  742  8  1 91  0  0
79  0      0 412549696  13184 37015752    0    0     0     0 7449 1470  8  3 89  0  0
11  0      0 410537536  13184 37015484    0    0     0     0 19576 2492 21  4 75  0  0
11  0      0 409733344  13196 37015472    0    0     0    44 12587 1709 20  3 77  0  0
11  0      0 408493056  13196 37015472    0    0     0     0 12360 1082 19  4 77  0  0
11  0      0 406674688  13196 37015472    0    0     0     0 12307 1109 19  4 77  0  0
11  0      0 404854304  13196 37015484    0    0     0     0 12223 1007 19  4 77  0  0
11  0      0 403266176  13196 37015484    0    0     0     0 12293 1063 20  3 77  0  0
11  0      0 401634272  13196 37015484    0    0     0     0 12274 1029 19  3 77  0  0
11  0      0 399731776  13196 37025648    0    0     0     0 12463 1161 20  3 77  0  0
11  0      0 392772512  13196 43912852    0    0     0     0 12281  873 13 10 77  0  0
12  0      0 385907872  13196 50778240    0    0     0     0 16171 1670 14 11 75  0  0
12  0      0 387268672  13196 49058352    0    0     0     0 13534 1128 23  2 75  0  0
12  0      0 389023328  13196 47338096    0    0     0     0 13435 1189 23  2 75  0  0
12  0      0 389877312  13196 45617496    0    0     0     0 13390 1071 23  2 75  0  0
12  0      0 391801664  13196 43820580    0    0     0     0 13485 1381 23  2 75  0  0
12  0      0 393609344  13196 42041104    0    0     0     0 13258  976 23  2 75  0  0
12  0      0 395086656  13204 40361316    0    0     0    68 13413 1118 23  2 75  0  0
11  0      0 396287424  13204 38789072    0    0     0     0 13335 1091 22  3 75  0  0
11  0      0 392700352  13204 41705016    0    0     0     0 12316  932 18  5 77  0  0
 9  0      0 388796832  13204 45080472    0    0     0     0 12151 1219 15  7 78  0  0
 9  0      0 384103872  13204 49964280    0    0     0     0 10931 1134 10  9 81  0  0
 6  0      0 384810592  13204 49381276    0    0     0     0 9080 1062 11  4 84  0  0
 6  0      0 386581280  13204 47660808    0    0     0     0 7334  830 11  1 87  0  0
 6  0      0 387550432  13204 45940192    0    0     0     0 7329  791 11  1 87  0  0
 7  0      0 389401920  13204 44219748    0    0     0     0 7469 1177 11  1 87  0  0
 6  0      0 390871008  13204 42326128    0    0     0     0 7465  984 11  2 87  0  0
 6  0      0 391741408  13204 41405524    0    0     0     0 7212  792  8  4 87  0  0
 4  0      0 392374368  13204 40779444    0    0     0    64 5835  723  8  3 90  0  0
 4  0      0 394119424  13204 39058576    0    0     0     0 4516  759  8  1 92  0  0
139  0      0 412389120  13204 37015672    0    0     0     0 9952 2110 11  2 86  0  0
12  0      0 410004800  13204 37015472    0    0     0     0 14494 3677 20  4 76  0  0
11  0      0 408619264  13204 37015472    0    0     0     0 12368 1096 20  3 77  0  0
11  0      0 406918656  13204 37015472    0    0     0     0 12409 1155 19  4 77  0  0
11  0      0 405082208  13204 37170352    0    0     0     0 12392 1089 19  4 77  0  0
 8  0      0 398153920  13216 43896704    0    0     0    52 12133 1402 11 10 79  0  0
 5  0      0 401302464  13216 40755448    0    0     0     0 6685 1288  9  2 89  0  0
 4  0      0 404094368  13216 37956340    0    0     0     0 5653 1060  9  1 90  0  0
 4  0      0 404226080  13216 37818572    0    0     0     0 4576  709  7  2 92  0  0
11  0      0 410718912  13216 37015396    0    0     0     0 18163 6381 19  4 76  0  0
11  0      0 409641760  13216 37015472    0    0     0     0 12835 1232 20  3 77  0  0
11  0      0 408369216  13228 37015460    0    0     0    44 12572 1236 19  4 77  0  0
11  0      0 406635968  13228 37015460    0    0     0     0 12680 1244 20  3 77  0  0
11  0      0 405017984  13228 37015460    0    0     0     0 12452 1100 20  3 77  0  0
11  0      0 403331104  13228 37015472    0    0     0     0 12435 1110 19  4 77  0  0
11  0      0 401705920  13228 37015472    0    0     0     0 12617 1183 20  4 77  0  0
11  0      0 399802624  13228 37015472    0    0     0     0 12409 1061 19  4 77  0  0
11  0      0 395226720  13228 40582116    0    0     0     0 12364  981 16  7 77  0  0
11  0      0 385305440  13228 50479340    0    0     0     0 14368 1155 10 13 77  0  0
12  0      0 386004256  13228 49536728    0    0     0     0 14478 1464 23  3 75  0  0
12  0      0 387422592  13228 48153728    0    0     0     0 13272 1007 23  2 75  0  0
12  0      0 388793472  13228 46816708    0    0     0     0 13302  944 23  2 75  0  0
12  0      0 390337280  13228 45300608    0    0     0     0 13399 1112 23  2 75  0  0
12  0      0 391841856  13228 43815452    0    0     0     0 13494 1113 23  2 75  0  0
12  0      0 393600576  13236 42095096    0    0     0    68 13510 1098 23  2 75  0  0
12  0      0 394995232  13236 40374692    0    0     0     0 13563 1127 23  3 75  0  0
11  0      0 394141504  13236 40496936    0    0     0     0 13480 1062 20  5 75  0  0
 9  0      0 386847328  13236 47261292    0    0     0     0 12330 1074 13 10 78  0  0
 8  0      0 382900576  13236 51739220    0    0     0     0 9637 1092  8  7 85  0  0
 8  0      0 384825856  13236 49179792    0    0     0     0 8662  998 13  2 85  0  0
 6  0      0 386518784  13236 47660932    0    0     0     0 7644  827 11  2 87  0  0
 6  0      0 388260480  13236 45940292    0    0     0     0 7409  888 11  1 87  0  0
 6  0      0 389988256  13236 44219816    0    0     0     0 7339  898 11  1 87  0  0
 6  0      0 391390944  13236 42499468    0    0     0     0 7250  808 11  1 87  0  0
 6  0      0 391833760  13236 41934704    0    0     0     0 7186  810  9  4 87  0  0
 4  0      0 393021504  13236 40779196    0    0     0     0 6202 1153  8  3 90  0  0
 4  0      0 393707904  13236 39058404    0    0     0    64 4542  693  8  1 92  0  0
139  0      0 410852160  13236 37015664    0    0     0     0 9894 2133 11  2 86  0  0
11  0      0 409391744  13236 37015488    0    0     0     0 15543 1990 20  4 76  0  0
11  0      0 408305216  13236 37015488    0    0     0     0 12505 1196 20  3 77  0  0
11  0      0 407220704  13236 37015488    0    0     0     0 12490 1119 19  4 77  0  0
11  0      0 405511744  13236 37058564    0    0     0     0 12463 1074 19  4 77  0  0
 5  0      0 398861504  13248 43870328    0    0     0    48 12769 1684 11 10 79  0  0
 5  0      0 400696128  13248 41397264    0    0     0     0 6126 1213  9  1 90  0  0
 5  0      0 404047584  13248 38066288    0    0     0     0 5667  957  9  2 90  0  0
 4  0      0 403893248  13248 38775924    0    0     0     0 4775  682  7  1 91  0  0
11  0      0 411167168  13248 37015424    0    0     0     0 17798 4187 16  4 80  0  0
11  0      0 409825408  13248 37015476    0    0     0     0 12969 3258 20  3 77  0  0
11  0      0 408280064  13260 37015464    0    0     0    44 12314 1083 19  4 77  0  0
12  0      0 406401856  13260 37015476    0    0     0     0 15788 2858 19  4 76  0  0
11  0      0 404766784  13260 37015468    0    0     0     0 14127 1382 20  5 75  0  0
11  0      0 403080832  13260 37015468    0    0     0     0 12914 1169 20  3 77  0  0
11  0      0 401480352  13260 37015468    0    0     0     0 12554 1014 19  4 77  0  0
11  0      0 399832384  13260 37015468    0    0     0     0 12476 1036 20  3 77  0  0
11  0      0 397536256  13260 38290036    0    0     0     0 12458  968 18  5 77  0  0
11  0      0 387446752  13260 48505328    0    0     0     0 12524  607 10 13 77  0  0
12  0      0 384364288  13260 50778640    0    0     0     0 15614 1292 20  5 75  0  0
12  0      0 385344672  13260 49058292    0    0     0     0 13422 1067 23  2 75  0  0
12  0      0 385432064  13260 47338156    0    0     0     0 13770 1024 23  2 75  0  0
12  0      0 383891584  13260 46619516    0    0     0     0 15264 3753 22  2 76  0  0
12  0      0 383666912  13260 45679468    0    0     0     0 13393 1065 23  2 75  0  0
12  0      0 384802368  13268 43959112    0    0     0    68 13335  991 23  2 75  0  0
12  0      0 384954624  13268 42238984    0    0     0     0 13433 1191 23  2 75  0  0
12  0      0 383430720  13268 41776068    0    0     0     0 13562 1078 22  3 75  0  0
12  0      0 381362336  13268 41964788    0    0     0     0 13421 1007 20  5 75  0  0
10  0      0 374839392  13268 47113996    0    0     0     0 13177  876 13 11 75  0  0
 6  0      0 368406976  13268 52356864    0    0     0     0 10920 1333 10  8 82  0  0
 6  0      0 366737952  13276 51163552    0    0     0    12 8151 1023 11  2 87  0  0
 6  0      0 367862656  13276 48254992    0    0     0     0 7244  881 11  2 88  0  0
 6  0      0 368440192  13276 46002588    0    0     0     0 7226  835 11  2 87  0  0
 6  0      0 368467776  13276 44282428    0    0     0     0 7593  960 11  1 87  0  0
 6  0      0 366929312  13276 42561756    0    0     0     0 7431 1016 11  2 87  0  0
 6  0      0 367610688  13276 39788080    0    0     0     0 7299  943 10  2 87  0  0
 5  0      0 364109344  13276 41479208    0    0     0    64 7040  888  8  3 88  0  0
 4  0      0 364768704  13276 40841064    0    0     0     0 5171 1042  7  2 91  0  0
 4  0      0 363581920  13276 39120420    0    0     0     0 4718  828  7  1 92  0  0
 5  0      0 377575744  13276 37400016    0    0     0     0 5601 1096  7  2 91  0  0
 4  0      0 377591872  13276 37399944    0    0     0     0 4488  508  8  0 92  0  0
 4  0      0 377020352  13276 37399944    0    0     0     0 4470  497  8  0 92  0  0
 4  0      0 377957696  13276 37399944    0    0     0     0 4602  643  8  0 92  0  0
 4  0      0 377628160  13276 37399944    0    0     0     0 4490  516  8  0 92  0  0
 4  0      0 378969440  13288 37399944    0    0     0    44 4480  531  8  0 92  0  0
 4  0      0 377774240  13288 37399944    0    0     0     0 4484  508  8  0 92  0  0
 4  0      0 377475520  13288 37399944    0    0     0     0 4600  657  8  0 92  0  0
167  0      0 410768384  13288 37077600    0    0     0     0 6610  827  9  1 90  0  0
11  0      0 409825472  13288 37077392    0    0     0     0 19539 2828 21  4 75  0  0
11  0      0 409133696  13288 37077392    0    0     0     0 12554 1074 19  4 77  0  0
11  0      0 407844224  13288 37077392    0    0     0     0 12444 1158 19  4 77  0  0
11  0      0 406442944  13288 37166448    0    0     0     0 12548 1146 19  4 77  0  0
10  0      0 399680800  13288 43337728    0    0     0     0 13350 1234 13 10 77  0  0
 5  0      0 398369024  13288 42278768    0    0     0     0 6942 1303 10  2 88  0  0
 5  0      0 399132928  13288 39738784    0    0     0     0 5733 1048  9  1 90  0  0
 4  0      0 397514368  13288 38708504    0    0     0     0 5526  881  8  2 90  0  0
 4  0      0 405460032  13288 37157988    0    0     0     0 5754 1159  7  2 91  0  0
 4  0      0 405181312  13288 37157912    0    0     0     0 4483  546  8  0 92  0  0
 4  0      0 412748928  13288 37083248    0    0     0     0 5641 2082  8  0 92  0  0
11  0      0 411156800  13300 37099272    0    0     0    44 18871 2892 21  4 75  0  0
11  0      0 409719232  13300 37099272    0    0     0     0 12341 1073 20  3 77  0  0
11  0      0 408518848  13300 37099272    0    0     0     0 12469 1135 19  4 77  0  0
11  0      0 407102784  13300 37099272    0    0     0     0 12442 1183 19  3 77  0  0
12  0      0 400098432  13300 43209856    0    0     0     0 12898  951 14 10 77  0  0
 5  0      0 399262656  13300 42341236    0    0     0     0 8418 1463 10  3 87  0  0
 5  0      0 398780288  13300 39760792    0    0     0     0 5602  877  9  2 90  0  0
 4  0      0 397206560  13300 38831064    0    0     0     0 5718 1036  8  2 90  0  0
 4  0      0 403140064  13300 37179956    0    0     0     0 5620 1220  7  2 91  0  0
 4  0      0 402976320  13300 37179884    0    0     0     0 4538  586  8  0 92  0  0
101  0      0 411341824  13312 37099364    0    0     0    44 7275 1839  9  1 91  0  0
11  0      0 410085152  13312 37099512    0    0     0     0 19444 2756 21  4 75  0  0
11  0      0 409305344  13312 37099512    0    0     0     0 12420 1105 20  3 77  0  0
11  0      0 408107232  13312 37099512    0    0     0     0 12353 1087 19  4 77  0  0
